site_id,cdli_provenience_id,accuracy,anc_name,transc_name,ara_name,arm_name,fas_name,geo_name,gre_name,heb_name,rus_name,legacy_name,pleiades_url,osm_url,geonames_url,wik_en,wik_ara,wik_fas,wik_gre,wik_heb,wik_tr,rla_url,wikidata_url,lon_wgs1984,lat_wgs1984
SHA,https://cdli.mpiwg-berlin.mpg.de/proveniences/924,0,,,,,,,,,,uncertain (mod. Shapiya),,,,,,,,,,,,,
SHD,https://cdli.mpiwg-berlin.mpg.de/proveniences/280,1,,Shahdād,,,شهداد,,,,,uncertain (mod. Shadad),,https://www.openstreetmap.org/node/732047429,https://www.geonames.org/115960,,,,,,,,https://wikidata.org/wiki/Q498118,57.7405,30.4279
SHI,https://cdli.mpiwg-berlin.mpg.de/proveniences/526,3,Šibaniba,Tall Billah,ال بلة,,,,,,,,https://pleiades.stoa.org/places/237391811,https://www.openstreetmap.org/node/5285315356,,https://en.wikipedia.org/wiki/Shibaniba,,,,,,,https://wikidata.org/wiki/Q3482023,43.3481,36.4335
SHP,https://cdli.mpiwg-berlin.mpg.de/proveniences/926,1,,Shephela,,,,,,,,uncertain (mod. Shephela),,,,,,,,,,,,34.8685,31.6283
SHY,https://cdli.mpiwg-berlin.mpg.de/proveniences/927,3,,Kārībahīn,كاري بهين,,,,,,,uncertain (mod. Kārībahīn),,https://www.openstreetmap.org/node/2488213215,https://www.geonames.org/96479,,,,,,,,,42.9355,36.776
SHZ,https://cdli.mpiwg-berlin.mpg.de/proveniences/928,1,,Sarıca,,,,,,,,uncertain (mod. Sarıca),,https://www.openstreetmap.org/node/2385090081,https://www.geonames.org/7010423,,,,,,,,,40.4981,37.0445
SID,https://cdli.mpiwg-berlin.mpg.de/proveniences/144,3,,Ṣaiydā,صيدا,,,,,,,uncertain (mod. Sidon),https://pleiades.stoa.org/places/678393,https://www.openstreetmap.org/node/4799206602,https://www.geonames.org/268064,https://en.wikipedia.org/wiki/Sidon,https://ar.wikipedia.org/wiki/صيدا,,,,,,https://wikidata.org/wiki/Q163490,35.3697,33.5625
SIH,https://cdli.mpiwg-berlin.mpg.de/proveniences/929,1,,Sihke,,,,,,,,uncertain (mod. Sihke),,https://www.openstreetmap.org/node/1860375423,https://www.geonames.org/320823,,,,,,,,,43.4354,38.5072
SIN,https://cdli.mpiwg-berlin.mpg.de/proveniences/444,3,,Shīshīn,شيشين,,,,,,,uncertain (mod. Šišin),,,,,,,,,,,,42.574,33.9716
SIP,https://cdli.mpiwg-berlin.mpg.de/proveniences/2,3,Sippar-Amnanum,Tall al-Daiyr,تل الدير,,,,,,,Sippar-Amnanum (mod. Tell ed-Der),https://pleiades.stoa.org/places/392373882,https://www.openstreetmap.org/way/552319194,https://www.geonames.org/6927582,https://en.wikipedia.org/wiki/Sippar-Amnanum,https://ar.wikipedia.org/wiki/سيبار_أمنانوم,,,,,,https://wikidata.org/wiki/Q7525818,44.2991,33.0991
SIS,https://cdli.mpiwg-berlin.mpg.de/proveniences/425,1,,Shīr al-Ṣanām,شير الصنام,,,,,,,uncertain (mod. Shir as-Sanam),https://pleiades.stoa.org/places/58291143,,,,,,,,,,,36.2443,34.498
SIT,https://cdli.mpiwg-berlin.mpg.de/proveniences/930,3,,Tall Sītak,تل سيتك,,,,,,,uncertain (mod. Tall Sītak),,,,,,,,,,,,45.5027,35.6419
SIY,https://cdli.mpiwg-berlin.mpg.de/proveniences/931,2,,Siyah Chas̱mah,,,سیه‌چشمه,,,,,uncertain (mod. Siyah Chas̱mah),,https://www.openstreetmap.org/node/879415755,https://www.geonames.org/116326,https://en.wikipedia.org/wiki/Siah_Cheshmeh,,https://fa.wikipedia.org/wiki/سیه%E2%80%8Cچشمه,,,,,,44.3867,39.0659
SJQ,https://cdli.mpiwg-berlin.mpg.de/proveniences/932,2,,Kūy Sīnjāq,کۆیسینجاق,,,,,,,uncertain (mod. Kūy Sīnjāq),,https://www.openstreetmap.org/node/470018430,https://www.geonames.org/94220,,,,,,,,,44.6278,36.0847
SJR,https://cdli.mpiwg-berlin.mpg.de/proveniences/199,1,,Sur Jar'a,,,,,,,,uncertain (mod. Sur Jar'a),https://pleiades.stoa.org/places/413309738,,,,,,,,,,,42.1939,34.3072
SKH,https://cdli.mpiwg-berlin.mpg.de/proveniences/84,3,Tarbisu,Tall Sharīf Khān,تل شريف خان,,,,,,,Tarbisu (mod. Tell Sherif Khan),https://pleiades.stoa.org/places/30774368,https://www.openstreetmap.org/node/5392949728,,https://en.wikipedia.org/wiki/Tarbisu,,https://fa.wikipedia.org/wiki/تربیس,,,,,https://wikidata.org/wiki/Q3818869,43.0774,36.4089
SLA,https://cdli.mpiwg-berlin.mpg.de/proveniences/424,1,,Al-Sila‘,السلع,,,,,,,uncertain (mod. Sela),https://pleiades.stoa.org/places/86623849,https://www.openstreetmap.org/node/798883031,https://www.geonames.org/246782,,,,,,,,,35.5779,30.7823
SLB,https://cdli.mpiwg-berlin.mpg.de/proveniences/933,2,,Tall Abū Ṣālabīkh,تل أبو صلابيخ,,,,,,,uncertain (mod. Tall Abū Ṣālabīkh),,,https://www.geonames.org/6763772,,,,,,,,,47.1341,30.7546
SLG,https://cdli.mpiwg-berlin.mpg.de/proveniences/259,3,,Tas-Silġ,,,,,,,,"uncertain (mod. Tas-Silg, Malta)",https://pleiades.stoa.org/places/601235773,https://www.openstreetmap.org/way/386959624,https://www.geonames.org/2565360,https://en.wikipedia.org/wiki/Tas-Silġ,,,,,,,,14.5519,35.8459
SMA,https://cdli.mpiwg-berlin.mpg.de/proveniences/398,3,,Al-Sāmirah,السامرة,,,,,שומרון,,Samerina (mod. Samaria),https://pleiades.stoa.org/places/678370,https://www.openstreetmap.org/way/265619990,https://www.geonames.org/282107,https://en.wikipedia.org/wiki/Samaria_%28ancient_city%29,https://ar.wikipedia.org/wiki/السامرة_(مدينة_أثرية),,,,,,https://wikidata.org/wiki/Q1757438,35.1897,32.2763
SMH,https://cdli.mpiwg-berlin.mpg.de/proveniences/934,3,,Ishān al-Sama‘a,اشان السمع,,,,,,,uncertain (mod. Ishān al-Sama‘a),,https://www.openstreetmap.org/node/2482342332,https://www.geonames.org/6739227,,,,,,,,,45.4193,32.0725
SMR,https://cdli.mpiwg-berlin.mpg.de/proveniences/282,3,,Sāmmarā,سامراء,,,,,,,uncertain (mod. Samarra),https://pleiades.stoa.org/places/894082,https://www.openstreetmap.org/way/393905434,,https://en.wikipedia.org/wiki/Samarra,https://ar.wikipedia.org/wiki/سامراء,,,,,,https://wikidata.org/wiki/Q170047,43.8795,34.2291
SNJ,https://cdli.mpiwg-berlin.mpg.de/proveniences/108,1,,Bitwātā,بتواتا,,,,,,,uncertain (mod. Bardi Sanjian Bitwata),,,,,,,,,,,,44.7031,36.3398
SOK,https://cdli.mpiwg-berlin.mpg.de/proveniences/309,3,,Shahr-i Sūkhta,,,شهر سوخته,,,,,uncertain (mod. Shahr-i Sokhta),https://pleiades.stoa.org/places/377547413,https://www.openstreetmap.org/node/3304892108,https://www.geonames.org/1159598,https://en.wikipedia.org/wiki/Shahr-e_Sukhteh,https://ar.wikipedia.org/wiki/شهر_سوخته,,,,,,https://wikidata.org/wiki/Q1025825,61.328,30.5961
SOU,https://cdli.mpiwg-berlin.mpg.de/proveniences/434,3,,Tall Soukās,تل سوكاس,,,,,,,uncertain (mod. Tell Sukas),https://pleiades.stoa.org/places/668383,,,,,,,,,,,35.9229,35.306
SPA,https://cdli.mpiwg-berlin.mpg.de/proveniences/935,1,,Spandaryan,,Սպանդարյան,,,,,,uncertain (mod. Spandaryan),,,,,,,,,,,,44.0205,40.6679
SPH,https://cdli.mpiwg-berlin.mpg.de/proveniences/307,3,,Zippori,,,,,,צִפּוֹרִי,,uncertain (mod. Sepphoris),https://pleiades.stoa.org/places/678387,https://www.openstreetmap.org/way/112585706,https://www.geonames.org/293058,https://en.wikipedia.org/wiki/Sepphoris,https://ar.wikipedia.org/wiki/صفورية,,,,,,https://wikidata.org/wiki/Q1132798,35.279,32.7529
SPI,https://cdli.mpiwg-berlin.mpg.de/proveniences/936,3,,Tall-i Spīd,,,تل‌اسپید,,,,,uncertain (mod. Tall-i Spīd),,https://www.openstreetmap.org/node/6336979542,https://www.geonames.org/112703,,,,,,,,,51.4845,30.2519
SQL,https://cdli.mpiwg-berlin.mpg.de/proveniences/251,3,Isqalluna,Ashkelon,,,,,,אַשְׁקְלוֹן,,Isqalluna (mod. Ashkelon),https://pleiades.stoa.org/places/687839,https://www.openstreetmap.org/relation/1376782,https://www.geonames.org/293400,https://en.wikipedia.org/wiki/Ashkelon,,,,https://he.wikipedia.org/wiki/wiki/אשקלון,,,,34.5471,31.6629
SRD,https://cdli.mpiwg-berlin.mpg.de/proveniences/937,1,,Sardarapat,,Սարդարապատ,,,,,,uncertain (mod. Sardarapat),,https://www.openstreetmap.org/way/309926621,https://www.geonames.org/616328,"https://en.wikipedia.org/wiki/Sardarapat,_Armenia",,,,,,,,44.0187,40.136
SRK,https://cdli.mpiwg-berlin.mpg.de/proveniences/938,1,,Sarıkamış,,,,,,,,uncertain (mod. Sarıkamış),,,,,,,,,,,,42.5796,40.3348
SRM,https://cdli.mpiwg-berlin.mpg.de/proveniences/939,2,,Sarmaç,,,,,,,,uncertain (mod. Sarmaç),,https://www.openstreetmap.org/node/1482093902,https://www.geonames.org/301531,,,,,,,,,43.496,38.4984
SRP,https://cdli.mpiwg-berlin.mpg.de/proveniences/940,2,,Sārabtā,ساربتا,,,,,,,uncertain (mod. Sārabtā),,https://www.openstreetmap.org/node/3199142544,,,,,,,,,,35.295,33.4643
SSH,https://cdli.mpiwg-berlin.mpg.de/proveniences/941,2,,S̱īs̱ah,,,شيشه,,,,,uncertain (mod. S̱īs̱ah),,https://www.openstreetmap.org/node/4453591321,https://www.geonames.org/35594,,,,,,,,,47.3662,38.6075
SUH,https://cdli.mpiwg-berlin.mpg.de/proveniences/942,1,,Suhairy,,,,,,,,uncertain (mod. Suhairy),,,,,,,,,,,,45.5881,31.4729
SUN,https://cdli.mpiwg-berlin.mpg.de/proveniences/943,2,,Süngütaşı,,,,,,,,uncertain (mod. Süngütaşı),,https://www.openstreetmap.org/node/2559451429,https://www.geonames.org/739232,,,,,,,,,42.2432,40.2139
SUR,https://cdli.mpiwg-berlin.mpg.de/proveniences/54,3,Šuruppak,Tall Fārā,تل فارا,,,,,,,Shuruppak (mod. Fara),https://pleiades.stoa.org/places/326150788,https://www.openstreetmap.org/node/2482345266,https://www.geonames.org/96781,https://en.wikipedia.org/wiki/Shuruppak,https://ar.wikipedia.org/wiki/شوروباك,,,,,http://publikationen.badw.de/de/rla/index#11272,https://wikidata.org/wiki/Q392725,45.5113,31.7772
SUS,https://cdli.mpiwg-berlin.mpg.de/proveniences/12,3,Susa,Shūsh,,,شوش,,,,,Susa (mod. Shush),https://pleiades.stoa.org/places/912936,https://www.openstreetmap.org/way/378357184,https://www.geonames.org/6687956,https://en.wikipedia.org/wiki/Susa,,https://fa.wikipedia.org/wiki/شوش_(شهر_باستانی),,,,,https://wikidata.org/wiki/Q180773,48.2569,32.1895
SWE,https://cdli.mpiwg-berlin.mpg.de/proveniences/156,3,,Tall Suwaiyhat,,,,,,,,uncertain (mod. Tell Sweyhat),,,,https://en.wikipedia.org/wiki/Sweyhat,,,,,,,https://wikidata.org/wiki/Q1986456,38.2538,36.2734
SWS,https://cdli.mpiwg-berlin.mpg.de/proveniences/410,3,,Sa‘ad wa Sa‘ayd,سعد وسعيد,,,,,,,uncertain (mod. Failaka),,,https://www.geonames.org/285461,,,,,,,,,48.2779,29.4303
SYA,https://cdli.mpiwg-berlin.mpg.de/proveniences/944,3,,Tall Siānū,تل سيانو,,,,,,,uncertain (mod. Tall Siānū),,,,,,,,,,,,36.0028,35.3653
SZE,https://cdli.mpiwg-berlin.mpg.de/proveniences/289,3,Šubat-Enlil,Tall Laiylān,تل ليلان,,,,,,,Šubat-Enlil (mod. Leilan),https://pleiades.stoa.org/places/223856813,https://www.openstreetmap.org/way/373936354,https://www.geonames.org/8449936,https://en.wikipedia.org/wiki/Tell_Leilan,https://ar.wikipedia.org/wiki/تل_ليلان,,,,,,https://wikidata.org/wiki/Q588192,41.5069,36.9579
SZU,https://cdli.mpiwg-berlin.mpg.de/proveniences/401,3,Šušarra,Tall Shimshārah,تل شمشارة,,,,,,,Susarra (mod. Tell Shemshara),,https://www.openstreetmap.org/node/3523800857,,https://en.wikipedia.org/wiki/Tell_Shemshara,,,,,,,https://wikidata.org/wiki/Q2273816,44.9384,36.2016
TAA,https://cdli.mpiwg-berlin.mpg.de/proveniences/945,2,,Tulūl Abū ‘Aẓam,تل ابو عظم,,,,,,,uncertain (mod. Tulūl Abū ‘Aẓam),https://pleiades.stoa.org/places/894160,,,,,,,,,,,45.023,32.3104
TAB,https://cdli.mpiwg-berlin.mpg.de/proveniences/34,3,,Tall Ṭābān,تل طابان,,,,,,,Ṭābetu (mod. Tell Taban),https://pleiades.stoa.org/places/874754,https://www.openstreetmap.org/node/3377400743,https://www.geonames.org/163833,,,,,,,,,40.7878,36.3362
TAD,https://cdli.mpiwg-berlin.mpg.de/proveniences/946,1,,Tulūl ‘Adāy,تلول عداي,,,,,,,uncertain (mod. Tulūl ‘Adāy),,,,,,,,,,,,45.0488,32.3113
TAF,https://cdli.mpiwg-berlin.mpg.de/proveniences/947,3,,Tall Afghanī,,,تل افغاني‎,,,,,uncertain (mod. Tall Afghanī),,https://www.openstreetmap.org/node/4540942989,https://www.geonames.org/38369,,,,,,,,,51.1321,31.4883
TAG,https://cdli.mpiwg-berlin.mpg.de/proveniences/948,1,,Tall al-‘Agāmiyya,,,,,,,,uncertain (mod. Tall al-‘Agāmiyya),,,,,,,,,,,,43.4304,35.2249
TAK,https://cdli.mpiwg-berlin.mpg.de/proveniences/949,1,,Tulūl al-Khāldiyah,تلول الخالدية,,,,,,,uncertain (mod. Tulūl al-Khāldiyah),,,,,,,,,,,,44.7009,32.2504
TAN,https://cdli.mpiwg-berlin.mpg.de/proveniences/950,3,,Ṣan al-Hagar,صان الحجر,,,,,,,uncertain (mod. Ṣan al-Hagar),https://pleiades.stoa.org/places/27236,https://www.openstreetmap.org/way/188053938,https://www.geonames.org/349654,https://en.wikipedia.org/wiki/Tanis,https://ar.wikipedia.org/wiki/صان_الحجر_القبلية,,,,,,https://wikidata.org/wiki/Q210598,31.8845,30.9746
TAR,https://cdli.mpiwg-berlin.mpg.de/proveniences/951,1,,Yalındüz,,,,,,,,uncertain (mod. Yalındüz),,https://www.openstreetmap.org/node/2296675539,https://www.geonames.org/6969129,,,,,,"https://tr.wikipedia.org/wiki/Yalındüz,_Muradiye",,https://wikidata.org/wiki/Q6540286,43.7195,38.9476
TAS,https://cdli.mpiwg-berlin.mpg.de/proveniences/952,2,,Taşburun,,,,,,,,uncertain (mod. Taşburun),,https://www.openstreetmap.org/node/1951322177,https://www.geonames.org/299793,,,,,,,,,44.246,39.9799
TAT,https://cdli.mpiwg-berlin.mpg.de/proveniences/953,1,,Ṭashtepe,,,طاس تپه,,,,,uncertain (mod. Ṭashtepe),,,,,,,,,,,,45.5666,37.0499
TAW,https://cdli.mpiwg-berlin.mpg.de/proveniences/954,2,,Ṭawīlān,طويلان,,,,,,,uncertain (mod. Ṭawīlān),,,,,,,,,,,,35.4848,30.3313
TAY,https://cdli.mpiwg-berlin.mpg.de/proveniences/90,3,,Tall Ṭa‘iynāt,تل طعينات,,,,,,,Unqi (mod. Tell Ta'ynat),https://pleiades.stoa.org/places/913163220,https://www.openstreetmap.org/way/144313133,https://www.geonames.org/438034,https://en.wikipedia.org/wiki/Tell_Tayinat,,,,,https://tr.wikipedia.org/wiki/Tell_Tayinat,,https://wikidata.org/wiki/Q907974,36.3759,36.2482
TBA,https://cdli.mpiwg-berlin.mpg.de/proveniences/955,3,,Tulūl al-Baqarāt,تلول البقرات,,,,,,,uncertain (mod. Tulūl al-Baqarāt),,https://www.openstreetmap.org/node/2484044587,https://www.geonames.org/6759615,,,,,,,,,45.7239,32.3361
TBM,https://cdli.mpiwg-berlin.mpg.de/proveniences/956,1,,Tel Beth Mirsim,,,,,,תל בית מירשם,,uncertain (mod. Tel Beth Mirsim),,,https://www.geonames.org/293388,https://en.wikipedia.org/wiki/Tell_Beit_Mirsim,,,,https://he.wikipedia.org/wiki/תל_בית_מירסים,,,https://wikidata.org/wiki/Q2402197,34.9105,31.4557
TBO,https://cdli.mpiwg-berlin.mpg.de/proveniences/77,3,,Tapah Barmī,تپه برمی,,,,,,,uncertain (mod. Tappeh Bormi),,https://www.openstreetmap.org/node/4471106114,https://www.geonames.org/389087,https://en.wikipedia.org/wiki/Tall_Barmi,,https://fa.wikipedia.org/wiki/تل%E2%80%8Cبرمی,,,,,,49.589,31.2413
TBP,https://cdli.mpiwg-berlin.mpg.de/proveniences/304,3,,Tall Aḥmar,تل أحمر,,,,,,,Til Barsip (mod. Tell Ahmar),https://pleiades.stoa.org/places/658410,https://www.openstreetmap.org/way/330831722,https://www.geonames.org/163733,https://en.wikipedia.org/wiki/Til_Barsip,https://ar.wikipedia.org/wiki/تل_برسيب,,,,,,https://wikidata.org/wiki/Q176458,38.1209,36.6743
TBR,https://cdli.mpiwg-berlin.mpg.de/proveniences/957,1,,Tabor,طابور,,,,,תבור,,uncertain (mod. Tabor),,,,,,,,,,,,35.4147,32.6714
TBS,https://cdli.mpiwg-berlin.mpg.de/proveniences/958,1,,Tell Ba'arura Shargi,,,,,,,,uncertain (mod. Tell Ba'arura Shargi),,,,,,,,,,,,46.1685,30.9786
TBT,https://cdli.mpiwg-berlin.mpg.de/proveniences/257,3,,Tall ‘Abṭah,تل عبطة,,,,,,,uncertain (mod. Tell Abta),https://pleiades.stoa.org/places/111343632,,https://www.geonames.org/442151,,,,,,,,,42.6045,35.8927
TDB,https://cdli.mpiwg-berlin.mpg.de/proveniences/148,3,Zaralulu,Tall al-Dhiba‘i,,,,,,,,uncertain (mod. Tell al-Diba'i),https://pleiades.stoa.org/places/678313544,https://www.openstreetmap.org/way/533501786,,,,,,,,,,44.4823,33.3229
TDU,https://cdli.mpiwg-berlin.mpg.de/proveniences/959,3,Taidu,Tall Ḥamīdī,تل حميدي,,,,,,,Taidu (mod. Tall Ḥamīdī),https://pleiades.stoa.org/places/874740,https://www.openstreetmap.org/node/567216082,https://www.geonames.org/169996,,,,,,,,,41.166,36.816
TDW,https://cdli.mpiwg-berlin.mpg.de/proveniences/960,0,,,,,,,,,,uncertain (mod. Tel Duweihes),,,,,,,,,,,,,
TEG,https://cdli.mpiwg-berlin.mpg.de/proveniences/961,1,,Tūl-i Gīlān,,,تول گیلان,,,,,uncertain (mod. Tūl-i Gīlān),,,,,,,,,,,,48.6069,37.7352
TEH,https://cdli.mpiwg-berlin.mpg.de/proveniences/962,3,,Tel Hadid,,,,,,תל חדיד,,uncertain (mod. Tel Hadid),https://pleiades.stoa.org/places/687913,,https://www.geonames.org/10309119,,,,,,,,,34.9517,31.9635
TEI,https://cdli.mpiwg-berlin.mpg.de/proveniences/963,3,Teisheba,Karmir blur,,Կարմիր բլուր,,,,,,Teisheba (mod. Karmir blur),https://pleiades.stoa.org/places/863822,https://www.openstreetmap.org/way/183431622,https://www.geonames.org/832159,https://en.wikipedia.org/wiki/Teishebaini,,,,,,,https://wikidata.org/wiki/Q1195993,44.4509,40.1529
TEM,https://cdli.mpiwg-berlin.mpg.de/proveniences/438,3,,Tall al-Maskhūṭa,تل المسخوطة,,,,,,,uncertain (mod. Tell el-Maskuta),https://pleiades.stoa.org/places/727124,https://www.openstreetmap.org/way/243182530,,,,,,,,,,32.1002,30.5539
TFA,https://cdli.mpiwg-berlin.mpg.de/proveniences/428,1,Ḫabuba,Tall al-Farḥa,,,,,,,,uncertain (mod. Tall al-Farḥa),,,,,,,,,,,,43.4612,35.2652
TFQ,https://cdli.mpiwg-berlin.mpg.de/proveniences/964,2,,Tall Faqūs,تل فقوس,,,,,,,uncertain (mod. Tall Faqūs),,,,,,,,,,,,38.2052,35.9372
TGA,https://cdli.mpiwg-berlin.mpg.de/proveniences/965,3,,Tapah Gārān,,,تپه گاران,,,,,uncertain (mod. Tapah Gārān),,,,,,,,,,,,47.3375,32.5802
THA,https://cdli.mpiwg-berlin.mpg.de/proveniences/435,3,,Ta‘nak,,,,,,תענכ,,uncertain (mod. Tell Taanach),https://pleiades.stoa.org/places/678418,https://www.openstreetmap.org/way/265587474,https://www.geonames.org/281604,https://en.wikipedia.org/wiki/Ti%27inik,,,,https://he.wikipedia.org/wiki/תיעניכ,,,,35.2195,32.5216
THE,https://cdli.mpiwg-berlin.mpg.de/proveniences/403,2,,Thiva,,,,Θήβα,,,,Thêbai (mod. Thebes Beoticia Greece),https://pleiades.stoa.org/places/541138,https://www.openstreetmap.org/node/154086178,https://www.geonames.org/252910,"https://en.wikipedia.org/wiki/Thebes,_Greece",,,https://el.wikipedia.org/wiki/Θήβα,,,,,23.3177,38.3207
THM,https://cdli.mpiwg-berlin.mpg.de/proveniences/113,3,,Tall al-Ḥammām,تل الحمام,,,,,,,uncertain (mod. Tell Hammam),https://pleiades.stoa.org/places/912956,https://www.openstreetmap.org/node/2485672506,https://www.geonames.org/6755900,,,,,,,,,45.7675,31.6365
THO,https://cdli.mpiwg-berlin.mpg.de/proveniences/441,2,,Turlu Höyük,,,,,,,,uncertain (mod. Turlu Höyük),https://pleiades.stoa.org/places/201144661,,https://www.geonames.org/7619119,,,,,,https://tr.wikipedia.org/wiki/Şehzade_Höyük,,,37.7581,37.0676
THR,https://cdli.mpiwg-berlin.mpg.de/proveniences/89,1,,Ṭūz Khūrmātū,طوز خورماتو,,,,,,,uncertain (mod. Tuz Hurmati),,https://www.openstreetmap.org//599170262,https://www.geonames.org/90026,,,,,,,,,44.6252,34.884
THW,https://cdli.mpiwg-berlin.mpg.de/proveniences/293,3,,Tall al-Hawa,تل الهوى,,,,,,,uncertain (mod. Tell al-Hawa),https://pleiades.stoa.org/places/874728,https://www.openstreetmap.org/node/2486446345,https://www.geonames.org/7103777,,,,,,,,,42.3012,36.7482
THY,https://cdli.mpiwg-berlin.mpg.de/proveniences/440,3,,Tilmen Höyük,,,,,,,,uncertain (mod. Tilmen Höyük),,https://www.openstreetmap.org/way/231331200,,,,,,,https://tr.wikipedia.org/wiki/Tilmen_Höyük,,,36.7037,37.0302
TIJ,https://cdli.mpiwg-berlin.mpg.de/proveniences/966,2,,Tall ‘Atij,تل عتيج,,,,,,,uncertain (mod. Tall ‘Atij),,,,,,,,,,,,40.8644,36.4303
TIK,https://cdli.mpiwg-berlin.mpg.de/proveniences/183,1,,Tikrīt,تكريت,,,,,,,uncertain (mod. Tikrit),https://pleiades.stoa.org/places/894099,https://www.openstreetmap.org//2480255384,,https://en.wikipedia.org/wiki/Tikrit,https://ar.wikipedia.org/wiki/تكريت,,,,,,,43.6753,34.5974
TIR,https://cdli.mpiwg-berlin.mpg.de/proveniences/967,3,,Tiryntha,,,,Τίρυνθα,,,,uncertain (mod. Tiryntha),https://pleiades.stoa.org/places/570740,https://www.openstreetmap.org/way/281222021,https://www.geonames.org/408652,,,,,,,,,22.8003,37.5992
TJZ,https://cdli.mpiwg-berlin.mpg.de/proveniences/968,3,,Tarjān,ترجان,,,,,,,uncertain (mod. Tarjān),,https://www.openstreetmap.org/node/4559230013,https://www.geonames.org/90184,,,,,,,,,43.7581,36.1224
TKH,https://cdli.mpiwg-berlin.mpg.de/proveniences/636,2,,Tulūl Khaṭāb,تلول خطاب,,,,,,,uncertain (mod. Tulul Khatab),https://pleiades.stoa.org/places/894167,https://www.openstreetmap.org/node/2486303399,https://www.geonames.org/6806341,,,,,,,,,44.5136,33.4767
TKP,https://cdli.mpiwg-berlin.mpg.de/proveniences/970,1,,Taşköprü,,,,,,,,uncertain (mod. Taşköprü),,,,,,,,,,,,43.2489,40.9553
TLB,https://cdli.mpiwg-berlin.mpg.de/proveniences/971,2,,Tilbes Höyük,,,,,,,,uncertain (mod. Tilbes Höyük),,,,,,,,,,,,37.8735,37.0886
TLH,https://cdli.mpiwg-berlin.mpg.de/proveniences/972,3,,Tall al-Laḥam,تل اللحم,,,,,,,uncertain (mod. Tall al-Laḥam),https://pleiades.stoa.org/places/912959,https://www.openstreetmap.org/node/2482342329,https://www.geonames.org/6739313,,,,,,,,,45.4062,32.0509
TLL,https://cdli.mpiwg-berlin.mpg.de/proveniences/107,3,,Tulūl al-Lak,تلول اللك,,,,,,,uncertain (mod. Tulul al-Lak),https://pleiades.stoa.org/places/741318296,https://www.openstreetmap.org/node/2488247250,https://www.geonames.org/6860784,,,,,,,,,43.2638,36.2983
TMH,https://cdli.mpiwg-berlin.mpg.de/proveniences/7,3,,Tall Muḥamad,تل محمد,,,,,,,uncertain (mod. Tell Muhammad),https://pleiades.stoa.org/places/249999668,,,,,,,,,,,44.4681,33.3009
TMU,https://cdli.mpiwg-berlin.mpg.de/proveniences/973,3,,Tapah Mūsiyān,,,تپه موسیان,,,,,uncertain (mod. Tapah Mūsiyān),,,https://www.geonames.org/122985,,,,,,,,,47.351,32.553
TNA,https://cdli.mpiwg-berlin.mpg.de/proveniences/194,1,,‘Anah,عنه,,,,,,,uncertain (mod. 'Ana),https://pleiades.stoa.org/places/893936,,,,,,,,,,,41.9794,34.4677
TNH,https://cdli.mpiwg-berlin.mpg.de/proveniences/974,2,,Tʻanahat,,Թանահատ,,,,,,uncertain (mod. Tʻanahat),,https://www.openstreetmap.org/node/7900615594,,https://en.wikipedia.org/wiki/Tanahat,,https://fa.wikipedia.org/wiki/تاناهات,,,,,,45.925,39.4156
TNP,https://cdli.mpiwg-berlin.mpg.de/proveniences/405,3,Tunip,Tall al-A‘shārnah,تل العشارنة,,,,,,,Tunip (mod. Acharneh),,https://www.openstreetmap.org/node/567200880,https://www.geonames.org/174035,,,,,,,,,36.3959,35.2877
TOD,https://cdli.mpiwg-berlin.mpg.de/proveniences/975,2,,Ṭūd,طود,,,,,,,uncertain (mod. Ṭūd),https://pleiades.stoa.org/places/786132,https://www.openstreetmap.org/node/768808943,https://www.geonames.org/347422,https://en.wikipedia.org/wiki/El-Tod,https://ar.wikipedia.org/wiki/الطود_(الأقصر),,,,,,https://wikidata.org/wiki/Q287731,32.5332,25.5832
TOP,https://cdli.mpiwg-berlin.mpg.de/proveniences/976,2,,Kocapınar,,,,,,,,uncertain (mod. Kocapınar),,https://www.openstreetmap.org/node/2292068166,https://www.geonames.org/306910,,,,,,,,,43.2021,39.1002
TRM,https://cdli.mpiwg-berlin.mpg.de/proveniences/977,3,,Alazlı,,,,,,,,uncertain (mod. Alazlı),,https://www.openstreetmap.org/node/1492400010,https://www.geonames.org/324139,,,,,,,,,41.8247,38.6939
TRQ,https://cdli.mpiwg-berlin.mpg.de/proveniences/250,3,Terqa,Tall al-Ashārah,تل الأشارة,,,,,,,Terqa (mod. Ashara),https://pleiades.stoa.org/places/894158,https://www.openstreetmap.org/node/3385387638,,https://en.wikipedia.org/wiki/Terqa,,,,,,,https://wikidata.org/wiki/Q644872,40.5677,34.9229
TRT,https://cdli.mpiwg-berlin.mpg.de/proveniences/978,1,,Ṭarṭūs,طرطوس,,,,,,,uncertain (mod. Ṭarṭūs),,https://www.openstreetmap.org/node/192296363,https://www.geonames.org/163345,https://en.wikipedia.org/wiki/Tartus,https://ar.wikipedia.org/wiki/طرطوس,,,,,,,35.8865,34.8958
